2026-01-24 22:50:58 track_hz=11.60 [B5:11.60Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:03 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:04 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.40 [B5:80.40Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.20 [B5:80.20Hz]
2026-01-24 22:51:05 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:05 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:05 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:05 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:05 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:05 track_hz=80.00 [B5:80.00Hz]
2026-01-24 22:51:05 track_hz=79.80 [B5:79.80Hz]
2026-01-24 22:51:05 track_hz=79.80 [B5:79.80Hz]
2026-01-24 22:51:05 track_hz=79.80 [B5:79.80Hz]
2026-01-24 22:51:05 track_hz=79.80 [B5:79.80Hz]
2026-01-24 22:51:05 track_hz=79.80 [B5:79.80Hz]
2026-01-24 22:51:05 track_hz=79.80 [B5:79.80Hz]
2026-01-24 22:51:06 track_hz=79.80 [B5:79.80Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.20 [B5:79.20Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.40 [B5:79.40Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:06 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:07 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:07 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:07 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:07 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:07 track_hz=79.60 [B5:79.60Hz]
2026-01-24 22:51:07 track_hz=79.80 [B5:79.80Hz]
